sentence,label
엄마는 항상 제가 아직 더 크고 있기 때문이라고 했어요.[SEP]뭔가를 사줘도 다음 주면 그 사이에 몸이 자라 작아서 안 맞게 될 테니 사주지 않았죠.[SEP]맞아요.[SEP]특히 그 정도의 돈을 지불해서는 안 사줬을 거예요.[SEP]제 친구는 아들이 있어요.,6
현금으로 구입하면 더 저렴한가요?[SEP]아니요[SEP]세일 상품 코너는 어디에요?[SEP]여기하고 바깥쪽에 있어요[SEP]조금 둘러볼게요,2
사람들은 그걸 알아챘지.[SEP]좋은 거야.[SEP]나도 그렇게 생각해.[SEP]인상 깊었지.[SEP]한동안 대중음악은 별 의미가 없어 보이더라고.,1
하고 싶으신 게 있나요?[SEP]사우나나 뭐 헬스나 여러 가지를 하고 싶어요[SEP]헬스는 없고 샤워 시설은 다 되어 있어요[SEP]룸에서 배달음식 시켜 먹을 수 있나요?[SEP]배달은 가능하고 주변에 식당들도 많아요,5
"그런 것 같아.[SEP]멋진 헤어스타일도 한몫했지.[SEP]응, 맞아.[SEP]그게 그 사람한테 열광하는 큰 이유라고 확신해.[SEP]그게 많은 대중음악에서 필요한 전부지.",1
"편하게 다니면서 신을 거?[SEP]몇 미리 신으세요?[SEP]삼십, 삼십오[SEP]막 신는 신발은 많죠 이런 신발은 너무 편하고요[SEP]다 만 구천 원이에요?",2
"저는 사실 매사추세츠에서 일합니다.[SEP]아, 그렇군요.[SEP]그래요.[SEP]거기는 별일 없죠?[SEP]음, 30분 정도밖에 안 걸려요.",6
"그래.[SEP]그래서.[SEP]실질적으로 내가 요리를 해.[SEP]내가 주로 요리를 해. [SEP]네가 만일 디너파티를 한다면 채식, 비 채식 요리를 전부 다양하게 준비하니?",1
그리고 대기자 명단에 있는 요양원에 전화를 걸었고.[SEP]환경 때문에 그녀를 요양원 밖으로 데리고 나와야 했다고 책임자에게 설명했어. [SEP]놀랍게도 바로 다음 날 공석이 생겼어.[SEP]그 공석에 그녀를 채웠어.[SEP]다행이네.,6
우리도 그래.[SEP]만약 이게 정말 위험해 보였다면 부츠를 신었을 텐데.[SEP]하지만 난 하이힐로 갈아 신었지.[SEP]당연하지.[SEP]우리는 주름이 없는 부츠를 신는데 뒷굽이 달려있어.,6
"우리는 실제로 매달 생일이나 휴가, 크리스마스 때 쓸 돈을 인출해. [SEP]그럼 그런 계좌가 따로 있는 것처럼?[SEP]글쎄, 얼마나 안전한 지는 모르겠어.[SEP]내 생각엔 우린 모든 돈을 이 집 금고에 보관하는 것 같아.[SEP]그렇구나.",6
우리는 다음과 같이 말해야 합니다.[SEP]그렇습니다.[SEP]잘못 사용하는 것들이 있습니다. [SEP]그것을 어느 정도 통제할 수 있어야 해요.[SEP]맞아요.,4
추가되는 공임비는 얼마죠?[SEP]공임비가 얼마나 추가되나요?[SEP]공임비는 같이 결제 되는거죠?[SEP]포장 상품으로 사고 싶은데 있나요?[SEP]깔끔하게 포장 된 제품은 없나요?,5
하지만 아파트에 살아서  개를 키우기에는 좁은 거 같아.[SEP]내 생각에 개는 마당이 있어야 해.[SEP]작은 개라도.[SEP]단지 마당이 필요해.[SEP]고양이들은 항상 실내에만 있어도 괜찮아.,1
제가 한 번 신어봐도 돼요?[SEP]그럼요 구두보다는 이게 훨씬 편할 겁니다[SEP]쉽게 발을 넣었다가 뺄 수 있는 그런 신발을 원하는데 늘어나죠?[SEP]네 신으면 늘어나죠[SEP]이거 소가죽이에요?,2
그런 건 하고 다니긴 좀 그렇잖아요[SEP]근데 이게 얼마나 갈까요?[SEP]오래가요[SEP]살게요 이런 데는 영수증 안 줘요?[SEP]네,2
내 세탁기가 언젠가 고장 날 거라는 걸 내가 아는 것처럼.[SEP]우리는 돈을 따로 모아두죠.[SEP]그렇게 되더라도 우리는 죽지 않을 겁니다.[SEP]우린 사실 꽤 단련되어 있어요.[SEP]따라서 이런 갑작스러운 일들을 쉽게 극복할 수 있습니다.,0
나가서 직물용 접착제를 사서 다시 붙였어.[SEP]물감을 사서 가장자리를 대부분 다시 칠했지.[SEP]그래서 다시 쓸 만하게 됐어.[SEP]그래서 내가 그런 거 잘 아는 거야.[SEP]가장자리를 꿰매는 것은 기발하다고 생각해.,1
이거는 지금 얼마에요?[SEP]구천원이요[SEP]근데 이거 본드로 돼있죠?[SEP]액세서리용 글루로 되어있어요[SEP]요새 리본이 인기가 많은가 봐요?,2
오션뷰는 추가 비용 3만 원 추가돼요[SEP]시티뷰로 예약 해주실래요?[SEP]15만 3천 원이에요[SEP]부가가치세나 추가 팁이 있나요?[SEP]별도로 추가되는 비용은 없습니다,5
네 수제화라서 가능해요[SEP]가격은 얼마예요?[SEP]지금 이 상품 같은 경우는 세일하면 25만 4400원이요[SEP]몇 % 세일 해가지고?[SEP]20%요,2
얼마 신는데요?[SEP]이백사십 이백사십오[SEP]패딩으로 된 부츠는 없습니다[SEP]너무 번들거리는 거 같다[SEP]번들거리지는 않습니다 지금 불빛 때문에 그래요,2
스웨터 천이 앙고라예요?[SEP]니트 천인데 진짜 좋아요[SEP]세탁은 마음대로 할 수 있어요? 세탁기에?[SEP]네 세탁기로 돌려도 상관 없어요[SEP]까끌까끌하지 않을까?,2
방이 딱 하나 남아 있어요[SEP]몇 층인가요?[SEP]맨 윗층이에요[SEP]저희 내일 좀 늦게 퇴실해도 되나요?[SEP]몇 시 정도에 퇴실할 계획이세요?,5
"저희는 28살이고, 그는 5년 째 TI에서 일하고 있습니다.  [SEP]그 직장은 거의 그의 첫 번째 진짜 직업이었습니다.[SEP]왜냐하면 아시다시피 그는 학교 다닐 때에는 아르바이트를 했었기 때문입니다.[SEP]그는 좀 늦게 졸업했는데.[SEP]아시다시피 우리에게는 9살하고 6개월 된 아들이 있구요. ",0
"예약되어 있으시네요[SEP]트윈룸에 바다 전망으로 예약했는데 맞나요?[SEP]네, 바다 전망이에요[SEP]조식은 따로 예약 못했는데 추가 가능한가요?[SEP]조식 추가해드릴게요",5
개인지도도 받을 거고 뭐든 해보려고요.[SEP]제대로 해 볼 거예요.[SEP]제가 골프를 할 수 있나 보려고요.[SEP]저도 개인지도를 받을 필요가 있는 거 같아요.[SEP]티 오프가  그리 나쁘지 않기 때문에요.,3
첫아이가 어떤지 알지.[SEP]기타하고 밴조를 연주해.[SEP]주로 기타를 많이 치네.[SEP]거의 매일 밤 연주하는데.[SEP]정말 좋아해.,1
매우 좋은 선수예요.[SEP]남편은 신체 조정력이 타고났어요.[SEP]단지 애를 쓰고 있어요.[SEP]저도 그래요.[SEP]지금은 가라데 갈색 띠 정도 수준이에요.,3
사람들이 중요하다고 느끼는지 총선이나 대선에는 투표하는 것 같아.[SEP]우리를 구원해 줄 대통령을 뽑는 데 도움을 주면 나라 전체가 구원받을 거야.[SEP]지방선거는 별 의미가 없다고 생각하는 것 같아.[SEP]사람들이 지역 시장 같은 것에 대해 별로 걱정하지 않아.[SEP]지금 연방 세금이 더 중요한 데 다른 시장이 어찌 됐든 무슨 소용이 있겠어.,4
가격이 얼마예요?[SEP]이 종류는 2만 원이고 이 종류는 3만 8천 원이에요[SEP]가죽으로 된 거는 없어요?[SEP]가죽은 없고 레자만 있어요[SEP]레자는 얼마예요?,2
"아직도 아빠랑 엄마가 같이 집에 살면서 운전도 하지.[SEP]오, 정말 멋진 것 같아.[SEP]만약 그중 한 명에게 무슨 일이라도 생기면 어떡하나 몰라.[SEP]양로원에 대한 끔찍한 이야기를 많이 알고 있어.[SEP]나도 막 그 말 하려던 참이었어.",6
한 24만 원[SEP]아까 지금 다 말씀드린 게 현금가에요?[SEP]네 카드 하면 별도로 부가세가 10프로 들어가요[SEP]그러면 골드 바는 있어요?[SEP]바는 없어요. 한 돈에 23만 8천 원 예상하시면 됩니다,2
"영수증이 주차권인가요?[SEP]주차했는데, 주차권 보여줘야하나요?[SEP]주차권 좀 주실래요?[SEP]결제는 현금으로만 되나요?[SEP]결제 카드로 하고 싶은데 어디서 하죠?",2
치려고 해보긴 했죠.[SEP]2년 전에 일주일에 두세 번 갔는데 잘 안됐어요.[SEP]가장 잘 받은 것도 형편없어요.[SEP]전 제가 정말 좋아지고 있다고 생각했었는데 그리곤 많이 쉬었죠.[SEP]그러고는 다시 나빠졌어요.,3
물론 우리는 귀여운 손녀딸을 매일 볼 수 있어서 너무 좋아요.[SEP]딸아이는 유치원과 보육원에서 일했었는데 거기서 일한 후에 딸이 말했어요.[SEP]그녀는 부양자였거든요.[SEP]한 사람이 해야 할 일이 너무 많았대요.[SEP]너무 끔찍하다더군요.,6
아내가 하라고 시키면요.[SEP]지금은 누구와 하세요?[SEP]같이 플레이할 친구가 있나요?[SEP]아니면 그냥.[SEP]아뇨. 저는 혼자 슛하고 해요.,3
"난 음원 합성에 별 관심이 없어.[SEP]요약본을 보고 싶기는 싶네.[SEP]미안, 정치 이야기로 다시 넘어가자.[SEP]우리 생각한 것보다 오래 이야기를 나눈 것 같아.[SEP]응, 그러네.",4
사월 이십칠일 경에 일박 묵고 싶은데 방이 보통 가족들 쓸 수 있는 방이 있나요?[SEP]방은 있는데 몇 분이세요?[SEP]사인인데요[SEP]요일이 무슨 요일이세요?[SEP]토요일 거예요,5
"맞아.[SEP]흠, 너처럼 오래전부터 알고 있던 커플들과 모두 물건을 가져와서 함께 하는 건 정말 즐거워.[SEP]그리고 그거면 이 모든걸 훨씬 더 쉽게 할 수 있을거야.[SEP]심지어 우리는 모두 만나기로 했고 잘 되어가고 있지.[SEP]",1
그러겠죠.[SEP]저도 몇 번 봤는데 많은 식료품점이 그렇게 하지 않는 이유는 일반적으로 돈을 받는 기간 때문이에요.[SEP]저는 결제한 바로 다음 날에 입금된 수표를 봤어요. 다음 날 제 계좌에 정리됐죠.[SEP]제 아내는 식료품을 살 수 있는 수표를 쓸 거예요.[SEP]거의 그다음 날인가 봐요.,0
현금 하시면 10프로 더 세일해드릴게요[SEP]색깔은 연보라 밖에 없어요?[SEP]베이지와 브라운까지 나오는데 매장에는 지금 이것만 남았어요[SEP]이게 무스탕이라서 좀 많이 무겁네요?[SEP]무게가 있어요,2
어떤 걸 좋아해요?[SEP]전 요리하는 걸 좋아해요.[SEP]저도 그래요.[SEP]너무 지나치게 화려한 건 싫어요.[SEP]저녁 식사에 누군가를 초대하면 전 그냥.,1
"왜냐하면 저는 내일 밤 사람들을 초대해서 저녁 식사를 계획하고 있거든요.[SEP]오, 좋네요.[SEP]화요일 밤에 모두 여덟 명이 모일 겁니다.[SEP]사실 명절에 자주 하는 음식 하나가 있는데 구운 감자예요.[SEP]왜냐하면 쉬우니까요.",1
이백삼십오요[SEP]신고 벗기 편한 가벼운 것으로요[SEP]가죽이고 이게 제일 편합니다[SEP]쌈지에서 나오는 거예요?[SEP]네,2
김치는 아침 일찍 나오나봐요?[SEP]이 떡 안에는 뭐가 들어있어요?[SEP]떡 속은 꿀인가요?[SEP]바람떡은 뭐로 만든 거예요?[SEP]이 색은 어떤 재료로 내는 거예요?,5
이건 10프로는 해드릴 수 있어요[SEP]우리 딸 사줄려고 하는데요[SEP]이런 거는 나이 상관없이 괜찮아요[SEP]이거는 색 베이지밖에 없어요?[SEP]그거는 원래 한 가지밖에 안 나왔어요,2
너도 알다시피 모든 월급이 시작할 수 있는 건 아니야.[SEP]맞아 그렇지.[SEP]또 다른 좋은 점은 그들이 건강 혜택 중 누구와 함께 할지 두 가지 선택권을 준다는 거야.[SEP]그것이 우리에게 정말 많은 도움을 주었어.[SEP]내 남편은 휴가를 얻어.,6
"오, 정말요?[SEP]제가 어렸을 때는 조금 쳤어요.[SEP]정말 못 쳤죠.[SEP]그래서 그만뒀어요.[SEP]오, 제 남편은 골프를 꽤 잘해요.",3
네 해요[SEP]이거 판다고 얼마 정도 받을 수 있어요?[SEP]대충 39만 3천 원 정도 나오네요[SEP]팔찌 두 돈 짜리도 한 번 보여주시고 다른 거도 보여주세요[SEP]유행하는 로즈골드 하셔도 되고 골드 하셔도 돼요,2
"내 생각엔 엔지니어들이 모든 종류의 다양한 수업을 들어야 할 것 같아.[SEP]난 언어 처리 분야에서 일하는데 이런 사람들을 알고 있어.[SEP]어떤 한 사람은 엔지니어로 시작했어.[SEP]전기 엔지니어링을 전공했는데, 어느 순간 언어 처리로 분야를 바꿨어.[SEP]그가 그 분야를 더 즐긴다는 것을 알게 되었기 때문이지.",6
그런 특별한 날엔 예외도 있어.[SEP]맞아.[SEP]보통 겨울에는 북쪽 지역에서 벗어나고 여름에는 텍사스에서 벗어나는 것이 일반적이지.[SEP]듣고 보니 그렇네.[SEP]그렇지.,5
그건 사치라고 생각하지 않아.[SEP]50년 전에야 자동차가 사치품이었지.[SEP]지금은 자동차가 필수품이야.[SEP]대중교통을 이용하게끔 하려는 건 알겠는데 이 정도일 줄은 몰랐어.[SEP]그렇지.,4
전 매우 중요하다고 생각해요.[SEP]글쎄 전 할 때마다 기분이 좋아져요.[SEP]좋죠.[SEP]근데 이렇게 규칙적인 습관을 유지하는 게 전 할 수가 없어요.[SEP]그래서 그런 거죠.,3
발코니에서 아름다운 경치도 볼 수 있어.[SEP]들었다시피 머무르기에 딱 맞아.[SEP]실제로 신혼여행 여행 때 거기에 머문 적이 있었거든.[SEP]바하마 여행권에 당첨되었는데 거기서 신혼여행을 보내진 않았거든.[SEP]대신 아까 말한 거기로 가서 바하마 여행을 간 것처럼 즐겁게 보냈어.,5
"남성용으로는 핀 스트라이프 같은 특정한 정장, 특정한 색상의 셔츠와 정장 구두 이런 식으로 말이야.[SEP]세상에.[SEP]너무 심하다.[SEP]여자들은 바지를 입는 게 허용되지 않아.[SEP]지정된 정장을 입어야 해.",6
제가 알지 못할 많은 디테일의 늪에 빠지지 않고도 말이에요. [SEP]그것 말고는 딱히 읽고 있는 건 없네요.[SEP]저는 딱히 다른 건 구독하지 않아요.[SEP]저는 리더스 다이제스트를 읽곤 했습니다.[SEP]요즘엔 전 기사를 스크랩하는 친구들만 주변에 있을 뿐이에요.,6
3만 원이요[SEP]현금가로 드리는 거죠?[SEP]아무거나 주세요[SEP]현금 드리면 할인 더 되나요?[SEP]4만 5천 원까지 해드릴게요,2
거긴 진짜 매력적이야.[SEP]사돈은 코스타리카 근처 북파나마에 있는 데이비드라는 작은 마을에 살더라고.[SEP]거긴 아무튼 정말 매력적인 나라야.[SEP]대부분 사람은 그걸 잘 모르고 있어.[SEP]만약 그들이 관광객을 유치할 수 있게 된다면 지역 경제에 큰 도움이 될 거야.,5
"커피숍 이용 시간은 몇 시부터 몇 시까지예요?[SEP]커피숍은 아침부터 밤 정도까지 해요[SEP]객실 안에 무료 음료 어떤 게 제공되고 있나요?[SEP]저희는 음료수는 없고, 물은 사람 인원대로 제공되고 있어요[SEP]근처에 마트는 좀 있나요?",5
쉽게 구매하긴 어렵죠.[SEP]모르겠어요.[SEP]저는 본전을 뽑은 기분이었어요.[SEP]중고로 사서 10년 동안 가지고 있었는데도 불구하고 제가 팔았을 때 300달러를 받았어요.[SEP]산 가격이랑 가지고 있었던 세월을 생각하면 뭐.,3
스카프도 없어요?[SEP]스카프는 이쪽에 종류가 있어요[SEP]이런 거 실크입니까?[SEP]실크 아니예요[SEP]이런 거는 뭐라 그래요?,2
"세상에, 이만큼 가까이 있을 수 있을까 싶어.[SEP]그게 언제였지.[SEP]언제 거기 있었니?[SEP]1988년 8월일 거야.[SEP]하와이에 간 후에 내 여행의 대부분은 회의나 비즈니스 미팅 때문에 갔어.",5
오로지 내가 좋아서야.[SEP]다른 사람들 들으라는 건 아니고.[SEP]잘 치지는 못하니까.[SEP]하지만 가끔 건반을 두드리는 게 좋아.[SEP]아 진짜?,1
저는 어머나 세상에.[SEP]이건 무슨 금칠했니라고 말했죠.[SEP]이건 점점 더 심해지고 있어요.[SEP]만약 아마도 서너 명의 아이들이 있었다면.[SEP]제가 일하지 않고서 아이들을 키우는 것은 불가능했을 거라고 생각해요.,4
길이는 요새 이렇게 짧게 입나요?[SEP]네 9부로 입어요[SEP]이거는 얼마 정도 해요?[SEP]20만 7천 원이요[SEP]소재는 뭐죠?,2
